year,state_abb,local police department,sheriffs office,total_population,other_pop,percent_sheriff_pop,percent_police_pop
1963,TX,7726892.0,2862309.0,10589201.0,0.0,27.0,73.0
1972,TX,8708057.0,3197657.0,11905714.0,0.0,26.9,73.1
2019,CO,4246706.0,1560260.0,5809157.0,2191.0,26.9,73.1
2004,TX,16492716.0,6066198.0,22560566.0,1652.0,26.9,73.1
2000,TX,15306261.0,5622654.0,20930538.0,1623.0,26.9,73.1
2005,TX,16771877.0,6157659.0,22931222.0,1686.0,26.9,73.1
1965,PA,8425693.0,3094265.0,11519958.0,0.0,26.9,73.1
1968,MI,5513322.0,2020189.0,7533511.0,0.0,26.8,73.2
2021,CO,4193163.0,1537830.0,5733280.0,2287.0,26.8,73.1
1990,TX,12514530.0,4579578.0,17094108.0,0.0,26.8,73.2
2006,TX,17250808.0,6327096.0,23579632.0,1728.0,26.8,73.2
2003,TX,16234639.0,5954948.0,22191199.0,1612.0,26.8,73.2
1983,AZ,2177250.0,798478.0,2975728.0,0.0,26.8,73.2
2001,TX,15664414.0,5750257.0,21416331.0,1660.0,26.8,73.1
1995,TX,13782225.0,5033915.0,18817790.0,1650.0,26.8,73.2
2002,TX,16006266.0,5849498.0,21857459.0,1695.0,26.8,73.2
1993,TX,13296374.0,4850284.0,18146658.0,0.0,26.7,73.3
1996,TX,14089519.0,5129436.0,19220640.0,1685.0,26.7,73.3
1991,TX,12801138.0,4658933.0,17460071.0,0.0,26.7,73.3
2017,OH,8619604.0,3136490.0,11756094.0,0.0,26.7,73.3
1984,MI,6793897.0,2473630.0,9267527.0,0.0,26.7,73.3
2015,OK,2909486.0,1058197.0,3967683.0,0.0,26.7,73.3
2021,MN,4399485.0,1592282.0,5991767.0,0.0,26.6,73.4
2022,MN,4414659.0,1600985.0,6015644.0,0.0,26.6,73.4
1966,PA,8519548.0,3085938.0,11605486.0,0.0,26.6,73.4
2018,OH,8653895.0,3133893.0,11787788.0,0.0,26.6,73.4
2022,OH,8633290.0,3132463.0,11765753.0,0.0,26.6,73.4
1983,MI,6772251.0,2458226.0,9230477.0,0.0,26.6,73.4
1997,TX,14326277.0,5205139.0,19533128.0,1712.0,26.6,73.3
1982,MI,6802118.0,2469110.0,9271228.0,0.0,26.6,73.4
1992,TX,13037025.0,4731983.0,17769008.0,0.0,26.6,73.4
2020,CO,4296518.0,1560127.0,5858868.0,2223.0,26.6,73.3
1976,AZ,1678568.0,605029.0,2283597.0,0.0,26.5,73.5
1994,TX,13585157.0,4902306.0,18487463.0,0.0,26.5,73.5
2018,MN,4349298.0,1570149.0,5919447.0,0.0,26.5,73.5
2007,TX,17610393.0,6365157.0,23977218.0,1668.0,26.5,73.4
1988,KS,1830260.0,659842.0,2490770.0,668.0,26.5,73.5
1965,TX,7944330.0,2861952.0,10806282.0,0.0,26.5,73.5
2016,OH,8609415.0,3101752.0,11711167.0,0.0,26.5,73.5
1999,TX,14817978.0,5314941.0,20134706.0,1787.0,26.4,73.6
1974,TX,9073111.0,3253691.0,12326802.0,0.0,26.4,73.6
1973,TX,8880731.0,3180129.0,12060860.0,0.0,26.4,73.6
1964,TX,7843289.0,2806743.0,10650032.0,0.0,26.4,73.6
2019,OH,8678746.0,3114495.0,11793241.0,0.0,26.4,73.6
2019,MN,4377709.0,1572826.0,5950535.0,0.0,26.4,73.6
2020,OH,8677368.0,3120495.0,11797863.0,0.0,26.4,73.6
2015,MN,4201479.0,1497030.0,5698509.0,0.0,26.3,73.7
1976,OK,2051195.0,730792.0,2781987.0,0.0,26.3,73.7
1998,TX,14626970.0,5220393.0,19849163.0,1800.0,26.3,73.7
1972,NH,568503.0,202497.0,771000.0,0.0,26.3,73.7
1975,TX,9234874.0,3278648.0,12513522.0,0.0,26.2,73.8
2022,OK,2821556.0,1000146.0,3821702.0,0.0,26.2,73.8
1969,AZ,1259727.0,448153.0,1707880.0,0.0,26.2,73.8
1976,CA,16025792.0,5689165.0,21714957.0,0.0,26.2,73.8
1985,TX,12170373.0,4325228.0,16495601.0,0.0,26.2,73.8
1978,OK,2140344.0,757699.0,2898043.0,0.0,26.1,73.9
2020,MN,4412541.0,1558992.0,5971533.0,0.0,26.1,73.9
1985,AZ,2363197.0,832664.0,3195861.0,0.0,26.1,73.9
1979,CO,2052926.0,729027.0,2788170.0,6217.0,26.1,73.6
2008,TX,18053577.0,6346742.0,24401987.0,1668.0,26.0,74.0
1977,OK,2095360.0,737625.0,2832985.0,0.0,26.0,74.0
1968,MS,616010.0,216812.0,832822.0,0.0,26.0,74.0
2016,OK,2941565.0,1032809.0,3974374.0,0.0,26.0,74.0
1989,KS,1860628.0,653420.0,2514672.0,624.0,26.0,74.0
1986,TX,12432084.0,4361647.0,16793731.0,0.0,26.0,74.0
2009,TX,18398589.0,6454911.0,24855177.0,1677.0,26.0,74.0
1975,MI,6884645.0,2404739.0,9289384.0,0.0,25.9,74.1
1980,TX,10596112.0,3706781.0,14302893.0,0.0,25.9,74.1
2021,OK,2836334.0,985589.0,3821923.0,0.0,25.8,74.2
1984,TX,11959941.0,4155586.0,16115527.0,0.0,25.8,74.2
1974,NH,599937.0,208063.0,808000.0,0.0,25.8,74.2
1979,AZ,1821439.0,633240.0,2454679.0,0.0,25.8,74.2
1979,MI,6938071.0,2412065.0,9350136.0,0.0,25.8,74.2
1977,CA,16331856.0,5677001.0,22008857.0,0.0,25.8,74.2
1975,CA,15947186.0,5509915.0,21457101.0,0.0,25.7,74.3
1977,OH,7962130.0,2749362.0,10717260.0,5768.0,25.7,74.3
1972,MI,6800078.0,2356037.0,9156115.0,0.0,25.7,74.3
1981,TX,11063607.0,3829861.0,14893468.0,0.0,25.7,74.3
1984,AZ,2273800.0,787689.0,3061489.0,0.0,25.7,74.3
1982,TX,11485590.0,3965495.0,15451085.0,0.0,25.7,74.3
1971,CA,15188654.0,5237037.0,20458830.0,33139.0,25.6,74.2
1983,TX,11845093.0,4071929.0,15917022.0,0.0,25.6,74.4
1978,CA,16668304.0,5714383.0,22382687.0,0.0,25.5,74.5
1989,TX,12760509.0,4343458.0,17103967.0,0.0,25.4,74.6
1974,MI,6885032.0,2340327.0,9225359.0,0.0,25.4,74.6
1970,MI,6614351.0,2250601.0,8864952.0,0.0,25.4,74.6
1987,TX,12614650.0,4282525.0,16897175.0,0.0,25.3,74.7
1977,AZ,1718743.0,582712.0,2301455.0,0.0,25.3,74.7
1988,TX,12620273.0,4270295.0,16890568.0,0.0,25.3,74.7
2020,OK,2987318.0,1004852.0,3992170.0,0.0,25.2,74.8
2018,OK,2961782.0,998625.0,3960407.0,0.0,25.2,74.8
1969,CA,15226691.0,5131591.0,20391297.0,33015.0,25.2,74.7
1980,CA,17704546.0,5936928.0,23641474.0,0.0,25.1,74.9
1986,AZ,2490684.0,835503.0,3326187.0,0.0,25.1,74.9
2019,OK,2973404.0,995455.0,3968859.0,0.0,25.1,74.9
1982,CA,18640074.0,6259527.0,24902595.0,2994.0,25.1,74.9
1981,CA,18191660.0,6079027.0,24270687.0,0.0,25.0,75.0
2017,OK,2961551.0,988434.0,3949985.0,0.0,25.0,75.0
1983,CA,19096644.0,6358083.0,25457775.0,3048.0,25.0,75.0
1971,MI,6743862.0,2252585.0,8996447.0,0.0,25.0,75.0
1968,AZ,1154272.0,381806.0,1536078.0,0.0,24.9,75.1
1973,NH,593805.0,197195.0,791000.0,0.0,24.9,75.1
1966,TX,8268113.0,2746765.0,11014878.0,0.0,24.9,75.1
1962,DE,358048.0,118754.0,476802.0,0.0,24.9,75.1
1979,CA,17131946.0,5667780.0,22799726.0,0.0,24.9,75.1
1961,DE,341215.0,112396.0,453611.0,0.0,24.8,75.2
1976,MI,6939226.0,2284544.0,9223770.0,0.0,24.8,75.2
1973,MI,6870104.0,2260947.0,9131051.0,0.0,24.8,75.2
1972,CA,15575888.0,5121737.0,20730245.0,32620.0,24.7,75.1
1985,CA,19997743.0,6565369.0,26566282.0,3170.0,24.7,75.3
1975,AZ,1685446.0,552151.0,2237597.0,0.0,24.7,75.3
1984,CA,19442890.0,6378292.0,25824263.0,3081.0,24.7,75.3
1973,AZ,1562251.0,512890.0,2075141.0,0.0,24.7,75.3
1965,DE,387495.0,126390.0,513885.0,0.0,24.6,75.4
1990,KS,1867953.0,610669.0,2479255.0,633.0,24.6,75.3
1977,MI,6990543.0,2274997.0,9265540.0,0.0,24.6,75.4
1964,DE,376424.0,122841.0,499265.0,0.0,24.6,75.4
1973,CA,15717003.0,5122533.0,20839536.0,0.0,24.6,75.4
1961,NV,211607.0,68508.0,280115.0,0.0,24.5,75.5
1963,DE,365899.0,118560.0,484459.0,0.0,24.5,75.5
1974,CA,15991769.0,5164485.0,21156254.0,0.0,24.4,75.6
1991,KS,1886208.0,608741.0,2496051.0,1102.0,24.4,75.6
1978,AZ,1782241.0,576485.0,2358726.0,0.0,24.4,75.6
1986,CA,20564018.0,6626249.0,27193441.0,3174.0,24.4,75.6
1987,CA,21113038.0,6768813.0,27885070.0,3219.0,24.3,75.7
1976,CO,1970513.0,631526.0,2602973.0,934.0,24.3,75.7
1992,KS,1908728.0,614219.0,2524061.0,1114.0,24.3,75.6
1993,KS,1918472.0,612540.0,2532011.0,999.0,24.2,75.8
1966,DE,395106.0,125849.0,520955.0,0.0,24.2,75.8
1987,AZ,2574315.0,821370.0,3395685.0,0.0,24.2,75.8
1994,KS,1935960.0,618052.0,2555019.0,1007.0,24.2,75.8
1988,CA,21547330.0,6862702.0,28413241.0,3209.0,24.2,75.8
1988,AZ,2638287.0,837565.0,3475852.0,0.0,24.1,75.9
1961,IL,7659851.0,2433366.0,10093217.0,0.0,24.1,75.9
1995,KS,1949777.0,615247.0,2566030.0,1006.0,24.0,76.0
1996,KS,1955155.0,616868.0,2573031.0,1008.0,24.0,76.0
1989,AZ,2713635.0,852099.0,3565734.0,0.0,23.9,76.1
1998,KS,2003108.0,625162.0,2629938.0,1668.0,23.8,76.2
1969,NM,743091.0,248880.0,1045436.0,53465.0,23.8,71.1
1999,KS,2021269.0,631990.0,2654899.0,1640.0,23.8,76.1
1967,TX,8481788.0,2650387.0,11132175.0,0.0,23.8,76.2
1997,KS,1977997.0,617026.0,2596039.0,1016.0,23.8,76.2
1968,MO,2604051.0,812035.0,3416086.0,0.0,23.8,76.2
1992,AZ,2932205.0,915107.0,3847312.0,0.0,23.8,76.2
1970,IL,8520748.0,2646002.0,11166750.0,0.0,23.7,76.3
1973,PA,9255369.0,2857939.0,12113308.0,0.0,23.6,76.4
1962,IL,7757000.0,2399259.0,10156259.0,0.0,23.6,76.4
1961,UT,702624.0,215802.0,918426.0,0.0,23.5,76.5
1989,CA,22415519.0,6904731.0,29323401.0,3151.0,23.5,76.4
1962,NV,252373.0,76820.0,329193.0,0.0,23.3,76.7
1972,PA,9269327.0,2814184.0,12083511.0,0.0,23.3,76.7
1972,UT,907584.0,275859.0,1183443.0,0.0,23.3,76.7
2000,KS,2072604.0,628954.0,2703202.0,1644.0,23.3,76.7
1976,MD,3221817.0,978739.0,4200556.0,0.0,23.3,76.7
1991,AZ,2886883.0,878102.0,3764985.0,0.0,23.3,76.7
1978,MI,7167674.0,2182076.0,9349750.0,0.0,23.3,76.7
1993,AZ,3033766.0,917654.0,3951420.0,0.0,23.2,76.8
2001,KS,2084937.0,630884.0,2717796.0,1975.0,23.2,76.7
1994,AZ,3140903.0,950059.0,4090962.0,0.0,23.2,76.8
1978,CO,2064216.0,621604.0,2688170.0,2350.0,23.1,76.8
1976,TX,9688856.0,2907210.0,12596066.0,0.0,23.1,76.9
1990,AZ,2826907.0,850072.0,3676979.0,0.0,23.1,76.9
1963,IL,7843899.0,2348312.0,10192211.0,0.0,23.0,77.0
1997,AZ,3525612.0,1049810.0,4575422.0,0.0,22.9,77.1
1973,UT,930887.0,275786.0,1206673.0,0.0,22.9,77.1
1965,IL,8188840.0,2433934.0,10622774.0,0.0,22.9,77.1
1971,UT,890251.0,264911.0,1155162.0,0.0,22.9,77.1
1995,AZ,3264763.0,972152.0,4236915.0,0.0,22.9,77.1
1996,AZ,3427306.0,1020548.0,4447854.0,0.0,22.9,77.1
1964,IL,8110778.0,2415203.0,10525981.0,0.0,22.9,77.1
1970,UT,852436.0,253529.0,1105965.0,0.0,22.9,77.1
1977,CO,2032570.0,602486.0,2636753.0,1697.0,22.8,77.1
2014,AZ,5213431.0,1537849.0,6751280.0,0.0,22.8,77.2
2011,AZ,5027890.0,1473642.0,6501532.0,0.0,22.7,77.3
2013,AZ,5140041.0,1506248.0,6646289.0,0.0,22.7,77.3
2018,AZ,5562889.0,1629724.0,7192613.0,0.0,22.7,77.3
2002,KS,2152986.0,631130.0,2786107.0,1991.0,22.7,77.3
2010,AZ,4957707.0,1446916.0,6404623.0,0.0,22.6,77.4
1969,TX,8886291.0,2596378.0,11482669.0,0.0,22.6,77.4
2012,AZ,5088307.0,1484148.0,6572455.0,0.0,22.6,77.4
1971,IL,8691249.0,2513102.0,11204351.0,0.0,22.4,77.6
1969,DE,425809.0,122269.0,548078.0,0.0,22.3,77.7
1979,TX,10470825.0,3002182.0,13473007.0,0.0,22.3,77.7
2015,AZ,5320085.0,1528213.0,6848298.0,0.0,22.3,77.7
1967,UT,818965.0,234901.0,1053866.0,0.0,22.3,77.7
2020,AZ,5768629.0,1659587.0,7428216.0,0.0,22.3,77.7
1966,IL,8378193.0,2385195.0,10763388.0,0.0,22.2,77.8
1967,IL,8509961.0,2427099.0,10937060.0,0.0,22.2,77.8
1975,UT,978400.0,279759.0,1258159.0,0.0,22.2,77.8
2003,KS,2174270.0,618085.0,2794304.0,1949.0,22.1,77.8
2016,AZ,5415237.0,1536231.0,6951468.0,0.0,22.1,77.9
1963,NV,281882.0,80027.0,361909.0,0.0,22.1,77.9
1968,OH,6480027.0,1835841.0,8315868.0,0.0,22.1,77.9
1974,AZ,1689579.0,478312.0,2167891.0,0.0,22.1,77.9
1990,CA,23390220.0,6654129.0,30044349.0,0.0,22.1,77.9
1967,DE,415498.0,117475.0,532973.0,0.0,22.0,78.0
1974,PA,9301325.0,2625667.0,11926992.0,0.0,22.0,78.0
2017,AZ,5491687.0,1545432.0,7037119.0,0.0,22.0,78.0
2019,AZ,5697207.0,1602733.0,7299940.0,0.0,22.0,78.0
1962,UT,775982.0,217731.0,993713.0,0.0,21.9,78.1
1969,UT,848479.0,238467.0,1086946.0,0.0,21.9,78.1
1969,IL,8677944.0,2433572.0,11111516.0,0.0,21.9,78.1
1999,AZ,3743537.0,1047000.0,4790537.0,0.0,21.9,78.1
1998,AZ,3662909.0,1026225.0,4689134.0,0.0,21.9,78.1
1991,CA,23928605.0,6680286.0,30612217.0,3326.0,21.8,78.2
2002,AZ,4278657.0,1190175.0,5468832.0,0.0,21.8,78.2
1968,TN,1776490.0,495485.0,2271975.0,0.0,21.8,78.2
1968,KY,1070687.0,297768.0,1368455.0,0.0,21.8,78.2
1974,UT,955681.0,267196.0,1222877.0,0.0,21.8,78.2
2000,AZ,4022981.0,1119290.0,5142271.0,0.0,21.8,78.2
2001,AZ,4166082.0,1157378.0,5323460.0,0.0,21.7,78.3
2004,KS,2195669.0,610473.0,2808073.0,1931.0,21.7,78.2
2006,KS,2226325.0,614123.0,2842603.0,2155.0,21.6,78.3
2005,KS,2208379.0,609044.0,2819342.0,1919.0,21.6,78.3
2008,AZ,5113868.0,1399367.0,6513235.0,0.0,21.5,78.5
2003,AZ,4399932.0,1202709.0,5602641.0,0.0,21.5,78.5
1975,NV,464863.0,127137.0,592000.0,0.0,21.5,78.5
1966,UT,810915.0,221945.0,1032860.0,0.0,21.5,78.5
2004,AZ,4524549.0,1241323.0,5765872.0,0.0,21.5,78.5
2005,AZ,4678801.0,1282724.0,5961525.0,0.0,21.5,78.5
1970,DE,437138.0,119381.0,556519.0,0.0,21.5,78.5
2006,AZ,4855733.0,1333040.0,6188773.0,0.0,21.5,78.5
1983,NV,704876.0,191352.0,896228.0,0.0,21.4,78.6
1982,NV,696958.0,189212.0,886170.0,0.0,21.4,78.6
1977,TX,10195861.0,2755061.0,12950922.0,0.0,21.3,78.7
1993,CA,24741555.0,6697106.0,31445490.0,6829.0,21.3,78.7
1994,CA,24915960.0,6744295.0,31667131.0,6876.0,21.3,78.7
1968,VA,2418697.0,654531.0,3073228.0,0.0,21.3,78.7
2007,AZ,5004819.0,1356306.0,6361125.0,0.0,21.3,78.7
1981,NV,668688.0,181482.0,850170.0,0.0,21.3,78.7
2007,KS,2248054.0,605930.0,2856095.0,2111.0,21.2,78.7
1984,NV,721707.0,194642.0,916349.0,0.0,21.2,78.8
1996,CA,25314348.0,6802492.0,32123630.0,6790.0,21.2,78.8
1995,CA,25110962.0,6728786.0,31846478.0,6730.0,21.1,78.9
2021,AZ,5737376.0,1535784.0,7273160.0,0.0,21.1,78.9
1985,NV,742669.0,198828.0,941497.0,0.0,21.1,78.9
1986,NV,763758.0,204523.0,968281.0,0.0,21.1,78.9
1964,UT,806326.0,215915.0,1022241.0,0.0,21.1,78.9
1976,NV,481674.0,128326.0,610000.0,0.0,21.0,79.0
1987,NV,799439.0,212532.0,1011971.0,0.0,21.0,79.0
2008,KS,2275635.0,605650.0,2883377.0,2092.0,21.0,78.9
1992,CA,24560575.0,6535411.0,31102927.0,6941.0,21.0,79.0
1977,UT,1045503.0,277806.0,1323309.0,0.0,21.0,79.0
2009,KS,2292043.0,606292.0,2900426.0,2091.0,20.9,79.0
1980,NV,633325.0,166987.0,800312.0,0.0,20.9,79.1
1988,NV,844952.0,220056.0,1065008.0,0.0,20.7,79.3
1976,UT,1015169.0,264990.0,1280159.0,0.0,20.7,79.3
1989,NV,884541.0,231571.0,1116112.0,0.0,20.7,79.3
2022,AZ,5779137.0,1503932.0,7283069.0,0.0,20.6,79.4
1968,IL,4012381.0,1038152.0,5050533.0,0.0,20.6,79.4
1972,IL,8977764.0,2334945.0,11312709.0,0.0,20.6,79.4
1965,UT,832487.0,214358.0,1046845.0,0.0,20.5,79.5
1978,NV,524542.0,135458.0,660000.0,0.0,20.5,79.5
1985,IL,9234320.0,2385977.0,11640207.0,19910.0,20.5,79.3
1982,IL,9153545.0,2354176.0,11527395.0,19674.0,20.4,79.4
1974,NV,455909.0,117091.0,573000.0,0.0,20.4,79.6
1977,NV,504017.0,128983.0,633000.0,0.0,20.4,79.6
1978,TX,10422662.0,2678060.0,13100722.0,0.0,20.4,79.6
1983,IL,9185215.0,2357597.0,11562551.0,19739.0,20.4,79.4
1979,NV,559294.0,142706.0,702000.0,0.0,20.3,79.7
2010,KS,2337565.0,597288.0,2937014.0,2161.0,20.3,79.6
1980,IL,9060872.0,2305668.0,11366540.0,0.0,20.3,79.7
2011,KS,2352740.0,600497.0,2955412.0,2175.0,20.3,79.6
1963,UT,806543.0,205604.0,1012147.0,0.0,20.3,79.7
1981,IL,9156972.0,2311795.0,11468767.0,0.0,20.2,79.8
2012,KS,2368215.0,601025.0,2971399.0,2159.0,20.2,79.7
2021,KS,2414425.0,610156.0,3026631.0,2050.0,20.2,79.8
1997,CA,25824045.0,6523603.0,32354520.0,6872.0,20.2,79.8
1998,CA,26168642.0,6579505.0,32755254.0,7107.0,20.1,79.9
1984,IL,9234027.0,2331313.0,11585208.0,19868.0,20.1,79.7
1999,CA,26556460.0,6671608.0,33235337.0,7269.0,20.1,79.9
2014,KS,2393196.0,601827.0,2997161.0,2138.0,20.1,79.8
1977,IL,8995802.0,2267556.0,11263358.0,0.0,20.1,79.9
2013,KS,2384021.0,595660.0,2981830.0,2149.0,20.0,80.0
1986,IL,9304821.0,2334191.0,11659357.0,20345.0,20.0,79.8
1988,IL,9327964.0,2318676.0,11667531.0,20891.0,19.9,79.9
1989,IL,9420960.0,2338701.0,11781259.0,21598.0,19.9,80.0
2015,KS,2405616.0,599236.0,3006974.0,2122.0,19.9,80.0
1968,CA,12360401.0,3077214.0,15437615.0,0.0,19.9,80.1
1987,IL,9354202.0,2311632.0,11686765.0,20931.0,19.8,80.0
2022,KS,2427328.0,598879.0,3028078.0,1871.0,19.8,80.2
2017,KS,2410236.0,591683.0,3004002.0,2083.0,19.7,80.2
1968,FL,3422000.0,840897.0,4262897.0,0.0,19.7,80.3
1992,NV,1070774.0,261477.0,1332251.0,0.0,19.6,80.4
2021,MD,4978872.0,1211997.0,6190869.0,0.0,19.6,80.4
2009,AZ,5312311.0,1296774.0,6609085.0,0.0,19.6,80.4
2022,MD,4980119.0,1211670.0,6191789.0,0.0,19.6,80.4
1990,NV,969763.0,236826.0,1206589.0,0.0,19.6,80.4
2019,KS,2414290.0,588659.0,3005016.0,2067.0,19.6,80.3
1991,NV,1036072.0,253009.0,1289081.0,0.0,19.6,80.4
1973,IL,9072722.0,2204900.0,11277622.0,0.0,19.6,80.4
2016,KS,2413237.0,585644.0,3000979.0,2098.0,19.5,80.4
2020,KS,2416159.0,584762.0,3002973.0,2052.0,19.5,80.5
1968,OK,1305275.0,316713.0,1621988.0,0.0,19.5,80.5
2018,KS,2415557.0,585158.0,3002782.0,2067.0,19.5,80.4
1990,IL,9286283.0,2244623.0,11549939.0,19033.0,19.4,80.4
2000,CA,27394110.0,6566037.0,33966891.0,6744.0,19.3,80.6
1991,IL,9380750.0,2249750.0,11649720.0,19220.0,19.3,80.5
1998,IL,9801347.0,2342791.0,12163478.0,19340.0,19.3,80.6
2001,CA,27922099.0,6669140.0,34598108.0,6869.0,19.3,80.7
1978,IL,9095131.0,2163045.0,11258176.0,0.0,19.2,80.8
1964,NV,324475.0,76875.0,401350.0,0.0,19.2,80.8
1992,IL,9466647.0,2250466.0,11736479.0,19366.0,19.2,80.7
1975,IL,9022307.0,2143958.0,11166265.0,0.0,19.2,80.8
1979,IL,9078125.0,2161680.0,11239805.0,0.0,19.2,80.8
1994,NV,1183800.0,278455.0,1462255.0,0.0,19.0,81.0
1996,IL,9677575.0,2268846.0,11966611.0,20190.0,19.0,80.9
1995,IL,9663692.0,2265634.0,11949487.0,20161.0,19.0,80.9
1997,IL,9717596.0,2278189.0,12016058.0,20273.0,19.0,80.9
2007,MD,4514713.0,1097290.0,5788936.0,176933.0,19.0,78.0
2002,CA,28532751.0,6673026.0,35212768.0,6991.0,19.0,81.0
1993,NV,1128545.0,265465.0,1394010.0,0.0,19.0,81.0
2009,MD,4574841.0,1116984.0,5870524.0,178699.0,19.0,77.9
2008,MD,4527147.0,1097567.0,5800551.0,175837.0,18.9,78.0
1976,IL,9120920.0,2124295.0,11245215.0,0.0,18.9,81.1
1993,IL,9546793.0,2236452.0,11803051.0,19806.0,18.9,80.9
2005,CA,29361041.0,6861093.0,36229257.0,7123.0,18.9,81.0
1968,ME,551341.0,128366.0,679707.0,0.0,18.9,81.1
1999,IL,9911435.0,2314816.0,12246219.0,19968.0,18.9,80.9
2020,MD,4907744.0,1178295.0,6246369.0,160330.0,18.9,78.6
1994,IL,9601506.0,2247538.0,11868943.0,19899.0,18.9,80.9
2003,CA,28850428.0,6722737.0,35580388.0,7223.0,18.9,81.1
2004,CA,29166367.0,6816594.0,35990184.0,7223.0,18.9,81.0
2011,MD,4707921.0,1126253.0,6006169.0,171995.0,18.8,78.4
2012,MD,4757171.0,1138354.0,6067471.0,171946.0,18.8,78.4
2006,MD,4523357.0,1083809.0,5782952.0,175786.0,18.7,78.2
1974,IL,9087242.0,2089221.0,11176463.0,0.0,18.7,81.3
2006,CA,29731127.0,6818267.0,36557063.0,7669.0,18.7,81.3
2019,MD,4910144.0,1167632.0,6236970.0,159194.0,18.7,78.7
2010,MD,4665594.0,1113789.0,5949764.0,170381.0,18.7,78.4
2013,MD,4802137.0,1142200.0,6114548.0,170211.0,18.7,78.5
2005,MD,4520585.0,1073945.0,5769032.0,174502.0,18.6,78.4
2014,MD,4849246.0,1147486.0,6167060.0,170328.0,18.6,78.6
2017,MD,4923457.0,1161461.0,6249375.0,164457.0,18.6,78.8
2016,MD,4903152.0,1147440.0,6213545.0,162953.0,18.5,78.9
2004,MD,4494779.0,1059198.0,5726100.0,172123.0,18.5,78.5
2018,MD,4921365.0,1155496.0,6234017.0,157156.0,18.5,78.9
2015,MD,4888611.0,1144413.0,6202009.0,168985.0,18.5,78.8
1996,NV,1313325.0,296014.0,1609339.0,0.0,18.4,81.6
1997,NV,1373960.0,309670.0,1683630.0,0.0,18.4,81.6
1999,MD,4188451.0,979320.0,5329480.0,161709.0,18.4,78.6
1975,PA,9704388.0,2172281.0,11876669.0,0.0,18.3,81.7
1998,MD,4161243.0,965831.0,5285233.0,158159.0,18.3,78.7
1995,NV,1253511.0,281386.0,1534897.0,0.0,18.3,81.7
2003,MD,4465567.0,1037884.0,5672192.0,168741.0,18.3,78.7
2002,MD,4439540.0,1010664.0,5615508.0,165304.0,18.0,79.1
2001,MD,4372464.0,995293.0,5530549.0,162792.0,18.0,79.1
2000,MD,4308473.0,980729.0,5449611.0,160409.0,18.0,79.1
1993,MD,4075953.0,914472.0,5096954.0,106529.0,17.9,80.0
2007,CA,30068548.0,6579509.0,36655714.0,7657.0,17.9,82.0
1998,NV,1440166.0,313198.0,1753364.0,0.0,17.9,82.1
2014,CA,31937386.0,6970209.0,38915570.0,7975.0,17.9,82.1
1971,DE,459467.0,98533.0,558000.0,0.0,17.7,82.3
2012,CA,31400631.0,6754979.0,38163502.0,7892.0,17.7,82.3
2011,CA,31096688.0,6695026.0,37799566.0,7852.0,17.7,82.3
2008,CA,30314731.0,6536586.0,36858955.0,7638.0,17.7,82.2
1999,NV,1494257.0,320648.0,1814905.0,0.0,17.7,82.3
2022,CA,32058264.0,6839455.0,38902871.0,5152.0,17.6,82.4
1992,MD,4053553.0,889891.0,5044948.0,101504.0,17.6,80.3
2013,CA,31655276.0,6781032.0,38444204.0,7896.0,17.6,82.3
1991,MD,4012658.0,881005.0,4994174.0,100511.0,17.6,80.3
1990,MD,3949056.0,867513.0,4915457.0,98888.0,17.6,80.3
2010,CA,30735372.0,6583435.0,37326568.0,7761.0,17.6,82.3
2002,IL,10437917.0,2212151.0,12671130.0,21062.0,17.5,82.4
1968,AL,1158717.0,245516.0,1404233.0,0.0,17.5,82.5
2000,IL,10293927.0,2180331.0,12495017.0,20759.0,17.4,82.4
2001,IL,10349010.0,2188504.0,12558378.0,20864.0,17.4,82.4
2015,CA,32438204.0,6813260.0,39259591.0,8127.0,17.4,82.6
2009,CA,30633563.0,6403002.0,37044176.0,7611.0,17.3,82.7
1989,MD,3891955.0,835754.0,4826741.0,99032.0,17.3,80.6
2017,CA,32799370.0,6850705.0,39658234.0,8159.0,17.3,82.7
1988,MD,3852273.0,825359.0,4775413.0,97781.0,17.3,80.7
2003,IL,10503491.0,2194971.0,12719599.0,21137.0,17.3,82.6
2004,IL,10557097.0,2201201.0,12779604.0,21306.0,17.2,82.6
1981,VT,238521.0,87235.0,506933.0,181177.0,17.2,47.1
1987,MD,3726582.0,794649.0,4614486.0,93255.0,17.2,80.8
2005,IL,10605897.0,2198775.0,12826171.0,21499.0,17.1,82.7
1961,MD,2629215.0,543280.0,3172495.0,0.0,17.1,82.9
1972,NV,425405.0,87933.0,513338.0,0.0,17.1,82.9
2006,IL,10679010.0,2202679.0,12903652.0,21963.0,17.1,82.8
1970,NV,396235.0,81211.0,477446.0,0.0,17.0,83.0
1966,MD,3099948.0,633547.0,3733495.0,0.0,17.0,83.0
1971,NV,409951.0,83967.0,493918.0,0.0,17.0,83.0
1973,DE,478405.0,97595.0,576000.0,0.0,16.9,83.1
1962,MD,2716415.0,550632.0,3267047.0,0.0,16.9,83.1
1972,DE,469343.0,95657.0,565000.0,0.0,16.9,83.1
1965,MD,2999847.0,608427.0,3608274.0,0.0,16.9,83.1
1986,MD,3684632.0,767183.0,4540424.0,88609.0,16.9,81.2
1965,NV,322626.0,64954.0,387580.0,0.0,16.8,83.2
