year,state_abb,agency_type,agencies,officers,total_staff
1978,IN,special jurisdiction,5,141.0,172.0
1978,IN,state law enforcement agency,93,0.0,0.0
1978,KS,local police department,127,2592.0,3321.0
1978,KS,sheriffs office,104,1118.0,1392.0
1978,KS,special jurisdiction,7,94.0,114.0
1978,KS,state law enforcement agency,1,0.0,0.0
1978,KY,local police department,223,3438.0,4342.0
1978,KY,sheriffs office,120,725.0,864.0
1978,KY,special jurisdiction,9,35.0,38.0
1978,KY,state law enforcement agency,121,0.0,0.0
1978,LA,local police department,107,4570.0,5340.0
1978,LA,sheriffs office,64,4214.0,4463.0
1978,LA,special jurisdiction,5,0.0,0.0
1978,LA,state law enforcement agency,1,0.0,0.0
1978,MA,local police department,322,12475.0,14367.0
1978,MA,sheriffs office,14,0.0,0.0
1978,MA,special jurisdiction,58,0.0,0.0
1978,MA,state law enforcement agency,16,0.0,0.0
1978,MD,local police department,97,7786.0,9373.0
1978,MD,sheriffs office,24,786.0,892.0
1978,MD,special jurisdiction,22,669.0,806.0
1978,MD,state law enforcement agency,25,0.0,0.0
1978,ME,local police department,98,1189.0,1416.0
1978,ME,sheriffs office,16,345.0,398.0
1978,ME,special jurisdiction,3,0.0,0.0
1978,ME,state law enforcement agency,17,0.0,0.0
1978,MI,local police department,542,14222.0,16709.0
1978,MI,sheriffs office,83,3845.0,4965.0
1978,MI,special jurisdiction,18,127.0,169.0
1978,MI,state law enforcement agency,1,0.0,0.0
1978,MN,local police department,193,3818.0,4529.0
1978,MN,sheriffs office,87,1625.0,2091.0
1978,MN,special jurisdiction,2,112.0,124.0
1978,MN,state law enforcement agency,1,493.0,621.0
1978,MO,local police department,177,7047.0,9017.0
1978,MO,sheriffs office,114,1677.0,2091.0
1978,MO,special jurisdiction,3,42.0,51.0
1978,MO,state law enforcement agency,1,782.0,1663.0
1978,MS,local police department,95,2094.0,2516.0
1978,MS,sheriffs office,82,796.0,940.0
1978,MS,special jurisdiction,3,18.0,21.0
1978,MS,state law enforcement agency,1,0.0,0.0
1978,MT,local police department,35,484.0,661.0
1978,MT,sheriffs office,57,591.0,850.0
1978,MT,state law enforcement agency,1,220.0,305.0
1978,NC,local police department,337,6046.0,7124.0
1978,NC,sheriffs office,100,2776.0,3375.0
1978,NC,special jurisdiction,107,83.0,115.0
1978,NC,state law enforcement agency,101,0.0,0.0
1978,ND,local police department,26,453.0,552.0
1978,ND,sheriffs office,53,321.0,372.0
1978,ND,state law enforcement agency,1,87.0,105.0
1978,NE,local police department,131,1540.0,1949.0
1978,NE,sheriffs office,93,565.0,875.0
1978,NE,special jurisdiction,1,36.0,43.0
1978,NE,state law enforcement agency,1,397.0,511.0
1978,NH,local police department,205,1191.0,1412.0
1978,NH,sheriffs office,10,112.0,159.0
1978,NH,special jurisdiction,1,13.0,14.0
1978,NH,state law enforcement agency,11,0.0,0.0
1978,NJ,local police department,496,17656.0,20447.0
1978,NJ,sheriffs office,21,2234.0,2858.0
1978,NJ,special jurisdiction,37,1522.0,2302.0
1978,NJ,state law enforcement agency,43,0.0,0.0
1978,NM,local police department,70,1448.0,2014.0
1978,NM,sheriffs office,32,448.0,656.0
1978,NM,special jurisdiction,5,45.0,72.0
1978,NM,state law enforcement agency,1,0.0,0.0
1978,NV,local police department,16,1441.0,2188.0
1978,NV,sheriffs office,16,452.0,572.0
1978,NV,special jurisdiction,1,11.0,12.0
1978,NV,state law enforcement agency,1,0.0,0.0
1978,NY,constable/marshal,1,0.0,0.0
1978,NY,local police department,572,42014.0,49308.0
1978,NY,sheriffs office,60,3302.0,3704.0
1978,NY,special jurisdiction,191,325.0,352.0
1978,NY,state law enforcement agency,143,0.0,0.0
1978,OH,local police department,419,12474.0,14879.0
1978,OH,sheriffs office,88,2319.0,2970.0
1978,OH,special jurisdiction,9,203.0,273.0
1978,OH,state law enforcement agency,1,0.0,0.0
1978,OK,local police department,223,3660.0,4560.0
1978,OK,sheriffs office,77,819.0,962.0
1978,OK,special jurisdiction,6,72.0,86.0
1978,OK,state law enforcement agency,1,0.0,0.0
1978,OR,local police department,152,2305.0,3087.0
1978,OR,sheriffs office,36,1157.0,1582.0
1978,OR,special jurisdiction,2,52.0,67.0
1978,OR,state law enforcement agency,37,0.0,0.0
1978,PA,local police department,1022,19101.0,21600.0
1978,PA,sheriffs office,67,252.0,322.0
1978,PA,special jurisdiction,101,843.0,1072.0
1978,PA,state law enforcement agency,68,0.0,0.0
1978,RI,local police department,41,1845.0,2186.0
1978,RI,sheriffs office,2,0.0,0.0
1978,RI,special jurisdiction,2,67.0,76.0
1978,RI,state law enforcement agency,7,0.0,0.0
1978,SC,local police department,212,2688.0,3350.0
1978,SC,sheriffs office,46,1558.0,1840.0
1978,SC,special jurisdiction,4,11.0,14.0
1978,SC,state law enforcement agency,47,0.0,0.0
1978,SD,local police department,30,495.0,598.0
1978,SD,sheriffs office,67,277.0,383.0
1978,SD,state law enforcement agency,1,0.0,0.0
1978,TN,local police department,179,5102.0,6355.0
1978,TN,sheriffs office,94,1802.0,2347.0
1978,TN,special jurisdiction,7,0.0,0.0
1978,TN,state law enforcement agency,1,0.0,0.0
1978,TX,constable/marshal,1,0.0,0.0
1978,TX,local police department,459,16231.0,20842.0
1978,TX,sheriffs office,254,4822.0,6333.0
1978,TX,special jurisdiction,26,427.0,581.0
1978,TX,state law enforcement agency,1,0.0,0.0
1978,UT,local police department,70,1451.0,1970.0
1978,UT,sheriffs office,28,314.0,418.0
1978,UT,special jurisdiction,4,29.0,44.0
1978,UT,state law enforcement agency,1,0.0,0.0
1978,VA,local police department,139,6025.0,7319.0
1978,VA,sheriffs office,95,1924.0,2369.0
1978,VA,special jurisdiction,13,106.0,130.0
1978,VA,state law enforcement agency,138,0.0,0.0
1978,VT,local police department,32,370.0,466.0
1978,VT,sheriffs office,14,41.0,57.0
1978,VT,state law enforcement agency,1,0.0,0.0
1978,WA,local police department,111,3264.0,4167.0
1978,WA,sheriffs office,39,1689.0,2304.0
1978,WA,special jurisdiction,3,100.0,120.0
1978,WA,state law enforcement agency,1,0.0,0.0
1978,WI,local police department,185,6079.0,7105.0
1978,WI,sheriffs office,72,2704.0,3156.0
1978,WI,special jurisdiction,10,53.0,61.0
1978,WI,state law enforcement agency,1,471.0,614.0
1978,WV,local police department,171,1471.0,1805.0
1978,WV,sheriffs office,55,775.0,1036.0
1978,WV,special jurisdiction,6,16.0,30.0
1978,WV,state law enforcement agency,56,4.0,5.0
1978,WY,local police department,33,488.0,666.0
1978,WY,sheriffs office,23,327.0,438.0
1978,WY,special jurisdiction,1,0.0,0.0
1978,WY,state law enforcement agency,1,0.0,0.0
1979,AK,local police department,23,555.0,762.0
1979,AK,state law enforcement agency,1,0.0,0.0
1979,AL,local police department,306,4601.0,5921.0
1979,AL,sheriffs office,67,1510.0,1943.0
1979,AL,special jurisdiction,4,0.0,0.0
1979,AL,state law enforcement agency,1,0.0,0.0
1979,AR,local police department,127,1895.0,2352.0
1979,AR,sheriffs office,75,981.0,1250.0
1979,AR,special jurisdiction,2,0.0,0.0
1979,AR,state law enforcement agency,1,0.0,0.0
1979,AZ,local police department,69,3488.0,4755.0
1979,AZ,sheriffs office,14,1212.0,2052.0
1979,AZ,special jurisdiction,8,135.0,180.0
1979,CA,local police department,421,26776.0,36011.0
1979,CA,sheriffs office,58,15528.0,21270.0
1979,CA,special jurisdiction,35,451.0,579.0
1979,CA,state law enforcement agency,87,5130.0,6930.0
1979,CO,constable/marshal,3,4.0,5.0
1979,CO,local police department,158,4107.0,5316.0
1979,CO,sheriffs office,63,1769.0,2309.0
1979,CO,special jurisdiction,12,36.0,47.0
1979,CO,state law enforcement agency,2,547.0,767.0
1979,CT,local police department,106,5396.0,6145.0
1979,CT,special jurisdiction,4,34.0,36.0
1979,CT,state law enforcement agency,1,0.0,0.0
1979,DC,federal,1,0.0,0.0
1979,DC,local police department,1,4034.0,4583.0
1979,DE,local police department,41,728.0,894.0
1979,DE,sheriffs office,2,0.0,0.0
1979,DE,special jurisdiction,9,24.0,26.0
1979,DE,state law enforcement agency,4,117.0,140.0
1979,FL,local police department,300,12422.0,16739.0
1979,FL,sheriffs office,66,5527.0,8771.0
1979,FL,special jurisdiction,280,328.0,873.0
1979,FL,state law enforcement agency,69,0.0,0.0
1979,GA,constable/marshal,3,147.0,173.0
1979,GA,local police department,327,6666.0,8213.0
1979,GA,sheriffs office,159,2591.0,3196.0
1979,GA,special jurisdiction,22,135.0,168.0
1979,GA,state law enforcement agency,1,0.0,0.0
1979,HI,local police department,13,2276.0,2675.0
1979,HI,special jurisdiction,1,0.0,0.0
1979,IA,local police department,124,2449.0,3066.0
1979,IA,sheriffs office,100,1014.0,1457.0
1979,IA,special jurisdiction,3,79.0,109.0
1979,IA,state law enforcement agency,1,570.0,805.0
1979,ID,local police department,66,828.0,991.0
1979,ID,sheriffs office,44,726.0,860.0
1979,ID,state law enforcement agency,1,192.0,200.0
1979,IL,local police department,613,23179.0,27724.0
1979,IL,sheriffs office,103,2827.0,3856.0
1979,IL,special jurisdiction,38,460.0,600.0
1979,IL,state law enforcement agency,1,0.0,0.0
1979,IN,local police department,148,5320.0,6534.0
1979,IN,sheriffs office,92,1955.0,2701.0
1979,IN,special jurisdiction,5,141.0,172.0
1979,IN,state law enforcement agency,93,0.0,0.0
1979,KS,local police department,135,2513.0,3250.0
1979,KS,sheriffs office,104,1170.0,1487.0
1979,KS,special jurisdiction,8,145.0,196.0
1979,KS,state law enforcement agency,1,0.0,0.0
1979,KY,local police department,225,3394.0,4297.0
1979,KY,sheriffs office,120,740.0,867.0
1979,KY,special jurisdiction,10,89.0,104.0
1979,KY,state law enforcement agency,121,0.0,0.0
1979,LA,local police department,111,4536.0,5512.0
1979,LA,sheriffs office,64,4211.0,4547.0
1979,LA,special jurisdiction,5,0.0,0.0
1979,LA,state law enforcement agency,1,0.0,0.0
1979,MA,local police department,323,12553.0,13928.0
1979,MA,sheriffs office,14,0.0,0.0
1979,MA,special jurisdiction,59,0.0,0.0
1979,MA,state law enforcement agency,16,0.0,0.0
1979,MD,local police department,101,7654.0,9188.0
1979,MD,sheriffs office,24,870.0,977.0
1979,MD,special jurisdiction,22,824.0,982.0
1979,MD,state law enforcement agency,25,0.0,0.0
1979,ME,local police department,99,1192.0,1431.0
1979,ME,sheriffs office,16,334.0,383.0
1979,ME,special jurisdiction,3,34.0,57.0
1979,ME,state law enforcement agency,17,0.0,0.0
1979,MI,local police department,546,13518.0,15884.0
1979,MI,sheriffs office,83,3961.0,5141.0
1979,MI,special jurisdiction,22,111.0,142.0
1979,MI,state law enforcement agency,83,0.0,0.0
1979,MN,local police department,194,3810.0,4489.0
1979,MN,sheriffs office,87,1677.0,2222.0
1979,MN,special jurisdiction,2,112.0,124.0
1979,MN,state law enforcement agency,1,493.0,621.0
1979,MO,local police department,178,7171.0,9309.0
1979,MO,sheriffs office,114,1690.0,2133.0
1979,MO,special jurisdiction,4,34.0,37.0
1979,MO,state law enforcement agency,1,782.0,1663.0
1979,MS,local police department,95,2115.0,2582.0
1979,MS,sheriffs office,82,811.0,987.0
1979,MS,special jurisdiction,3,19.0,21.0
1979,MS,state law enforcement agency,1,0.0,0.0
1979,MT,local police department,43,518.0,695.0
1979,MT,sheriffs office,57,604.0,885.0
1979,MT,state law enforcement agency,1,220.0,305.0
1979,NC,local police department,343,6135.0,7269.0
1979,NC,sheriffs office,100,2866.0,3528.0
1979,NC,special jurisdiction,110,344.0,364.0
1979,NC,state law enforcement agency,101,0.0,0.0
1979,ND,local police department,28,462.0,568.0
1979,ND,sheriffs office,53,335.0,378.0
1979,ND,state law enforcement agency,1,87.0,105.0
1979,NE,local police department,131,1547.0,2002.0
1979,NE,sheriffs office,93,560.0,901.0
1979,NE,special jurisdiction,1,36.0,43.0
1979,NE,state law enforcement agency,1,397.0,511.0
1979,NH,local police department,205,1236.0,1462.0
1979,NH,sheriffs office,10,101.0,137.0
1979,NH,special jurisdiction,1,15.0,16.0
1979,NH,state law enforcement agency,11,0.0,0.0
1979,NJ,local police department,497,17500.0,20293.0
1979,NJ,sheriffs office,21,2203.0,2857.0
1979,NJ,special jurisdiction,37,1584.0,2375.0
1979,NJ,state law enforcement agency,43,0.0,0.0
1979,NM,local police department,71,1471.0,2136.0
1979,NM,sheriffs office,32,464.0,714.0
1979,NM,special jurisdiction,5,45.0,72.0
1979,NM,state law enforcement agency,1,0.0,0.0
1979,NV,local police department,16,1821.0,2482.0
1979,NV,sheriffs office,16,472.0,596.0
1979,NV,special jurisdiction,1,11.0,12.0
1979,NV,state law enforcement agency,1,0.0,0.0
1979,NY,constable/marshal,2,0.0,0.0
1979,NY,local police department,582,41040.0,48084.0
1979,NY,sheriffs office,60,3145.0,3701.0
1979,NY,special jurisdiction,182,325.0,352.0
1979,NY,state law enforcement agency,143,0.0,0.0
1979,OH,local police department,443,12985.0,15370.0
1979,OH,sheriffs office,88,3319.0,3921.0
1979,OH,special jurisdiction,11,115.0,133.0
1979,OH,state law enforcement agency,1,0.0,0.0
1979,OK,local police department,232,3772.0,4770.0
1979,OK,sheriffs office,77,831.0,973.0
1979,OK,special jurisdiction,6,72.0,86.0
1979,OK,state law enforcement agency,1,0.0,0.0
1979,OR,local police department,154,2308.0,3113.0
1979,OR,sheriffs office,36,1192.0,1611.0
1979,OR,special jurisdiction,2,52.0,67.0
1979,OR,state law enforcement agency,37,0.0,0.0
1979,PA,local police department,1054,18955.0,21256.0
1979,PA,sheriffs office,67,332.0,424.0
1979,PA,special jurisdiction,107,829.0,1044.0
1979,PA,state law enforcement agency,68,0.0,0.0
1979,RI,local police department,41,1842.0,2187.0
1979,RI,sheriffs office,2,0.0,0.0
1979,RI,special jurisdiction,2,67.0,76.0
1979,RI,state law enforcement agency,7,0.0,0.0
1979,SC,local police department,212,2670.0,3411.0
1979,SC,sheriffs office,46,1587.0,1909.0
1979,SC,special jurisdiction,4,11.0,14.0
1979,SC,state law enforcement agency,47,0.0,0.0
1979,SD,local police department,30,498.0,612.0
1979,SD,sheriffs office,67,283.0,415.0
1979,SD,state law enforcement agency,1,0.0,0.0
1979,TN,local police department,185,5096.0,6523.0
1979,TN,sheriffs office,94,1815.0,2271.0
1979,TN,special jurisdiction,7,15.0,16.0
1979,TN,state law enforcement agency,1,0.0,0.0
1979,TX,constable/marshal,1,0.0,0.0
1979,TX,local police department,470,16831.0,21674.0
1979,TX,sheriffs office,254,4900.0,6493.0
1979,TX,special jurisdiction,28,444.0,598.0
1979,TX,state law enforcement agency,1,0.0,0.0
1979,UT,local police department,78,1518.0,2078.0
1979,UT,sheriffs office,28,330.0,472.0
1979,UT,special jurisdiction,4,29.0,44.0
1979,UT,state law enforcement agency,1,0.0,0.0
1979,VA,local police department,139,6103.0,7442.0
1979,VA,sheriffs office,95,1979.0,2453.0
1979,VA,special jurisdiction,14,130.0,151.0
1979,VA,state law enforcement agency,138,0.0,0.0
1979,VT,local police department,32,363.0,468.0
1979,VT,sheriffs office,14,41.0,57.0
1979,VT,state law enforcement agency,1,0.0,0.0
1979,WA,local police department,115,3271.0,4230.0
1979,WA,sheriffs office,39,1738.0,2450.0
1979,WA,special jurisdiction,3,101.0,121.0
1979,WA,state law enforcement agency,1,0.0,0.0
1979,WI,local police department,193,6145.0,7207.0
1979,WI,sheriffs office,72,2792.0,3350.0
1979,WI,special jurisdiction,10,55.0,63.0
1979,WI,state law enforcement agency,1,471.0,614.0
1979,WV,local police department,183,1478.0,1795.0
1979,WV,sheriffs office,55,767.0,1051.0
1979,WV,special jurisdiction,71,20.0,26.0
1979,WV,state law enforcement agency,56,4.0,5.0
1979,WY,local police department,36,531.0,732.0
1979,WY,sheriffs office,23,373.0,497.0
1979,WY,special jurisdiction,1,0.0,0.0
1979,WY,state law enforcement agency,1,0.0,0.0
1980,AK,local police department,25,575.0,788.0
1980,AK,state law enforcement agency,1,0.0,0.0
1980,AL,local police department,310,4560.0,5834.0
1980,AL,sheriffs office,67,1499.0,2017.0
1980,AL,special jurisdiction,6,0.0,0.0
1980,AL,state law enforcement agency,1,0.0,0.0
1980,AR,local police department,134,1804.0,2245.0
1980,AR,sheriffs office,75,952.0,1234.0
1980,AR,special jurisdiction,2,0.0,0.0
1980,AR,state law enforcement agency,1,0.0,0.0
1980,AZ,local police department,70,3687.0,5072.0
1980,AZ,sheriffs office,14,1215.0,2102.0
1980,AZ,special jurisdiction,8,0.0,0.0
1980,CA,local police department,424,26958.0,36703.0
1980,CA,sheriffs office,58,15332.0,21334.0
1980,CA,special jurisdiction,39,0.0,0.0
1980,CA,state law enforcement agency,87,0.0,0.0
1980,CO,constable/marshal,3,3.0,7.0
1980,CO,local police department,160,4227.0,5482.0
1980,CO,sheriffs office,63,1213.0,1604.0
1980,CO,special jurisdiction,13,20.0,29.0
1980,CO,state law enforcement agency,2,0.0,0.0
1980,CT,local police department,106,5223.0,5962.0
1980,CT,special jurisdiction,4,0.0,0.0
1980,CT,state law enforcement agency,1,0.0,0.0
1980,DC,federal,1,0.0,0.0
1980,DC,local police department,1,3652.0,4138.0
1980,DE,local police department,41,711.0,869.0
1980,DE,sheriffs office,2,0.0,0.0
1980,DE,special jurisdiction,9,17.0,17.0
1980,DE,state law enforcement agency,4,0.0,0.0
1980,FL,local police department,302,12338.0,16866.0
1980,FL,sheriffs office,66,5959.0,9674.0
1980,FL,special jurisdiction,280,0.0,0.0
1980,FL,state law enforcement agency,69,0.0,0.0
1980,GA,constable/marshal,3,149.0,179.0
1980,GA,local police department,336,6630.0,8175.0
1980,GA,sheriffs office,159,2731.0,3403.0
1980,GA,special jurisdiction,23,13.0,20.0
1980,GA,state law enforcement agency,1,0.0,0.0
1980,HI,local police department,13,2322.0,2733.0
1980,HI,special jurisdiction,1,0.0,0.0
1980,IA,local police department,126,2437.0,3067.0
1980,IA,sheriffs office,100,1024.0,1480.0
1980,IA,special jurisdiction,3,0.0,0.0
1980,IA,state law enforcement agency,1,0.0,0.0
1980,ID,local police department,66,809.0,985.0
1980,ID,sheriffs office,44,718.0,866.0
1980,ID,state law enforcement agency,1,0.0,0.0
1980,IL,local police department,626,22112.0,26017.0
1980,IL,sheriffs office,103,2862.0,3919.0
1980,IL,special jurisdiction,39,0.0,0.0
1980,IL,state law enforcement agency,1,0.0,0.0
1980,IN,local police department,150,5200.0,6418.0
1980,IN,sheriffs office,92,1953.0,2713.0
1980,IN,special jurisdiction,5,0.0,0.0
1980,IN,state law enforcement agency,93,0.0,0.0
1980,KS,local police department,138,2478.0,3228.0
1980,KS,sheriffs office,104,1231.0,1536.0
1980,KS,special jurisdiction,8,21.0,21.0
1980,KS,state law enforcement agency,1,0.0,0.0
1980,KY,local police department,228,3460.0,4401.0
1980,KY,sheriffs office,120,536.0,658.0
1980,KY,special jurisdiction,11,0.0,0.0
1980,KY,state law enforcement agency,121,0.0,0.0
1980,LA,local police department,111,4470.0,5509.0
1980,LA,sheriffs office,64,4223.0,4750.0
1980,LA,special jurisdiction,5,0.0,0.0
1980,LA,state law enforcement agency,1,0.0,0.0
1980,MA,local police department,324,12134.0,13616.0
1980,MA,sheriffs office,14,0.0,0.0
1980,MA,special jurisdiction,59,0.0,0.0
1980,MA,state law enforcement agency,16,0.0,0.0
1980,MD,local police department,102,7748.0,9427.0
1980,MD,sheriffs office,24,927.0,1065.0
1980,MD,special jurisdiction,23,0.0,0.0
1980,MD,state law enforcement agency,25,0.0,0.0
1980,ME,local police department,99,1143.0,1381.0
1980,ME,sheriffs office,16,289.0,357.0
1980,ME,special jurisdiction,3,0.0,0.0
1980,ME,state law enforcement agency,17,0.0,0.0
1980,MI,local police department,552,12516.0,14808.0
